time_s,body_mass,leg_mass,pos_x,pos_y,pos_z,rot_e0,rot_e1,rot_e2,rot_e3,vel_x,vel_y,vel_z,prev_wp_x,prev_wp_y,prev_wp_z,next_wp_x,next_wp_y,next_wp_z,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5
6.568,40,0.39,4.38034,2.75704,0.203667,0.77131,0.015885,-0.0681881,-0.632597,-0.09741,-0.690291,0.350372,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.572,40,0.39,4.37995,2.75428,0.204929,0.770816,0.0140117,-0.0707982,-0.632956,-0.0963944,-0.690686,0.315361,4.25,7.5,0.09,4.25,-7.5,0,500,500,464.005,489.525,420.557,391.468
6.576,40,0.39,4.37957,2.75146,0.206199,0.770945,0.0175499,-0.0666132,-0.633165,-0.0943716,-0.70422,0.31741,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.58,40,0.39,4.37921,2.74864,0.207418,0.77048,0.0153721,-0.0692884,-0.633501,-0.0910846,-0.704601,0.304799,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.584,40,0.39,4.37886,2.74575,0.208694,0.770659,0.0192788,-0.0644352,-0.633688,-0.0872283,-0.722272,0.318942,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.588,40,0.39,4.37851,2.74286,0.209833,0.770254,0.0175315,-0.0664464,-0.634024,-0.0863989,-0.72243,0.284928,4.25,7.5,0.09,4.25,-7.5,0,370.151,429.078,399.06,340.062,339.668,96.9589
6.592,40,0.39,4.37818,2.73994,0.210951,0.77026,0.0198577,-0.0634056,-0.63426,-0.0835893,-0.731294,0.279422,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.596,40,0.39,4.37785,2.73701,0.211951,0.769697,0.0164637,-0.0672518,-0.634644,-0.0819727,-0.732378,0.250026,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.6,40,0.39,4.37754,2.73392,0.213208,0.769801,0.0194474,-0.0631978,-0.63485,-0.076724,-0.771113,0.314253,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.604,40,0.39,4.37725,2.73084,0.214392,0.769337,0.0166636,-0.0660701,-0.635198,-0.073057,-0.772107,0.295961,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.608,40,0.39,4.37698,2.72766,0.21566,0.769507,0.0198636,-0.0615298,-0.635357,-0.0667633,-0.79301,0.316941,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.612,40,0.39,4.37675,2.72449,0.216892,0.769139,0.0173432,-0.0638489,-0.635648,-0.0581344,-0.794354,0.308068,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,358.984
6.616,40,0.39,4.37655,2.72125,0.21811,0.769352,0.02073,-0.0589189,-0.635765,-0.0506986,-0.809742,0.304474,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.62,40,0.39,4.37632,2.71802,0.219079,0.768998,0.0186565,-0.0606095,-0.636097,-0.0577247,-0.805839,0.242222,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,474.963,330.879,254.719
6.624,40,0.39,4.37613,2.71473,0.220155,0.769165,0.0217095,-0.0558704,-0.636233,-0.0474044,-0.82482,0.269106,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.628,40,0.39,4.37593,2.71143,0.221075,0.768806,0.0191316,-0.0581026,-0.63655,-0.0486043,-0.824876,0.229928,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.632,40,0.39,4.37577,2.70805,0.222074,0.769015,0.0226035,-0.0527995,-0.636646,-0.0418525,-0.843488,0.249676,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.636,40,0.39,4.3756,2.70468,0.222938,0.768727,0.0204109,-0.0544337,-0.63693,-0.042392,-0.844164,0.216164,4.25,7.5,0.09,4.25,-7.5,0,500,470.132,500,500,500,309.403
6.64,40,0.39,4.37544,2.70127,0.223741,0.768928,0.0237664,-0.0492108,-0.636995,-0.0385278,-0.85147,0.200747,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.644,40,0.39,4.3753,2.69786,0.224468,0.768675,0.0213641,-0.0510032,-0.637245,-0.0360592,-0.852619,0.181717,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.648,40,0.39,4.37517,2.6944,0.225105,0.768901,0.0249785,-0.0454743,-0.637259,-0.0317796,-0.863682,0.159151,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.652,40,0.39,4.375,2.69097,0.225418,0.768671,0.0231355,-0.0467998,-0.63751,-0.0417888,-0.857913,0.0784112,4.25,7.5,0.09,4.25,-7.5,0,500,487.982,332.294,500,413.691,159.364
6.656,40,0.39,4.37486,2.6875,0.225591,0.768781,0.0262824,-0.0420981,-0.637583,-0.0368507,-0.869073,0.0430871,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.66,40,0.39,4.37466,2.68407,0.22542,0.768472,0.0240182,-0.0439741,-0.637918,-0.0487138,-0.857622,-0.0425372,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.664,40,0.39,4.37447,2.68063,0.225077,0.768467,0.027752,-0.0389319,-0.638101,-0.048472,-0.859291,-0.0857822,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.668,40,0.39,4.37426,2.67721,0.224415,0.768092,0.0259082,-0.0406821,-0.638521,-0.0524788,-0.855635,-0.165603,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,461.415,500
6.672,40,0.39,4.37409,2.67366,0.223846,0.768096,0.0300827,-0.0349696,-0.638671,-0.04252,-0.886078,-0.142265,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.676,40,0.39,4.37387,2.67014,0.222882,0.767731,0.0285,-0.0364756,-0.639098,-0.0555883,-0.879545,-0.24091,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,270.784,500
6.68,40,0.39,4.37368,2.6665,0.221941,0.767535,0.0330583,-0.0310486,-0.6394,-0.0469043,-0.911217,-0.23525,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.684,40,0.39,4.37346,2.66288,0.220707,0.767016,0.0319539,-0.0324538,-0.64001,-0.0558165,-0.903757,-0.308568,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,225.147,500
6.688,40,0.39,4.37323,2.65928,0.219267,0.766762,0.0359193,-0.0276023,-0.640331,-0.0571479,-0.901054,-0.359926,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.692,40,0.39,4.37305,2.65562,0.217874,0.766288,0.0336806,-0.0301748,-0.640903,-0.0447392,-0.914524,-0.348293,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.696,40,0.39,4.37282,2.65202,0.216082,0.766101,0.0375013,-0.0251887,-0.641131,-0.0563153,-0.900835,-0.447957,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.7,40,0.39,4.37246,2.64856,0.213617,0.765651,0.0361632,-0.0260823,-0.641709,-0.0909181,-0.865281,-0.616384,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,482.518
6.704,40,0.39,4.37204,2.64518,0.210653,0.765357,0.0409909,-0.0198097,-0.641994,-0.105906,-0.844902,-0.74104,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.708,40,0.39,4.37159,2.64183,0.207449,0.764798,0.0403497,-0.0203336,-0.642684,-0.110885,-0.837406,-0.801003,4.25,7.5,0.09,4.25,-7.5,0,329.501,500,500,347.961,500,304.498
6.712,40,0.39,4.37111,2.63855,0.20382,0.764389,0.0446303,-0.0147963,-0.643039,-0.121202,-0.818487,-0.907197,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.716,40,0.39,4.3704,2.63558,0.19901,0.763647,0.0445824,-0.0143983,-0.643931,-0.176933,-0.744039,-1.20237,4.25,7.5,0.09,4.25,-7.5,0,398.031,500,500,500,403.323,369.063
6.72,40,0.39,4.36971,2.63258,0.194121,0.76305,0.0495224,-0.00780828,-0.644392,-0.172479,-0.749182,-1.22226,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.724,40,0.39,4.369,2.62963,0.188907,0.762403,0.0482916,-0.00836206,-0.645244,-0.177008,-0.738179,-1.30352,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.728,40,0.39,4.36844,2.62616,0.184588,0.761635,0.0553283,0.000639943,-0.64564,-0.140834,-0.867543,-1.07973,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.732,40,0.39,4.36811,2.62243,0.180827,0.76109,0.055303,0.00234509,-0.64628,-0.0813011,-0.93186,-0.940295,4.25,7.5,0.09,4.25,-7.5,0,334.721,500,462.898,-123.645,-474.899,-420.865
6.736,40,0.39,4.36809,2.61831,0.177801,0.760728,0.0544819,0.00307965,-0.646773,-0.00602072,-1.03118,-0.756406,4.25,7.5,0.09,4.25,-7.5,0,-61.0272,479.528,-258.935,214.463,500,500
6.74,40,0.39,4.36836,2.61385,0.175558,0.760584,0.0543595,0.0044305,-0.646944,0.0671759,-1.11366,-0.560973,4.25,7.5,0.09,4.25,-7.5,0,-173.365,-500,42.9617,-500,-500,-179.004
6.744,40,0.39,4.36887,2.60916,0.173707,0.760612,0.0493293,-0.000242177,-0.64733,0.127467,-1.17156,-0.462579,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.748,40,0.39,4.36947,2.6043,0.172023,0.760632,0.0498478,0.00136331,-0.647265,0.149537,-1.21575,-0.421049,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.752,40,0.39,4.37031,2.59928,0.170829,0.760821,0.0435644,-0.00510299,-0.647477,0.211906,-1.2549,-0.298619,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.756,40,0.39,4.37119,2.59394,0.170206,0.761018,0.0446249,-0.00269906,-0.647188,0.218762,-1.33601,-0.155663,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.76,40,0.39,4.3722,2.58862,0.169725,0.761159,0.0400941,-0.00690389,-0.647288,0.251958,-1.32917,-0.120167,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.764,40,0.39,4.37325,2.58295,0.169695,0.761303,0.0430181,-0.00249166,-0.646963,0.264133,-1.41749,-0.00747714,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.768,40,0.39,4.37428,2.57748,0.169922,0.761375,0.0404855,-0.00456977,-0.64703,0.257165,-1.36826,0.0567317,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,374.534,500
6.772,40,0.39,4.37537,2.57174,0.170563,0.761423,0.044657,0.00125648,-0.646714,0.272369,-1.43564,0.160155,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.776,40,0.39,4.37641,2.56604,0.171286,0.761485,0.0428789,3.7278e-05,-0.646762,0.260682,-1.42351,0.180757,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,55.8895,500
6.78,40,0.39,4.37747,2.5602,0.171956,0.761492,0.0469068,0.00574623,-0.646449,0.263726,-1.46055,0.167538,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.784,40,0.39,4.37853,2.55438,0.17261,0.761523,0.0449024,0.00439336,-0.646565,0.265692,-1.45433,0.163451,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,435.076
6.788,40,0.39,4.37962,2.54841,0.173369,0.761455,0.0491576,0.0102695,-0.64627,0.27255,-1.49285,0.189792,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.792,40,0.39,4.3807,2.54241,0.174069,0.761472,0.0474424,0.0092003,-0.646394,0.269618,-1.49934,0.175043,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,431.905,342.966
6.796,40,0.39,4.38179,2.53636,0.174713,0.761414,0.0512108,0.0146381,-0.646074,0.272396,-1.51381,0.161,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.8,40,0.39,4.38289,2.53033,0.175247,0.761471,0.0491241,0.0132031,-0.646201,0.275745,-1.50818,0.13351,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.804,40,0.39,4.384,2.52426,0.175672,0.761418,0.0528352,0.0186516,-0.645835,0.276887,-1.51525,0.106257,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.808,40,0.39,4.38511,2.5182,0.175927,0.761516,0.050806,0.0173224,-0.64592,0.27656,-1.51702,0.0637291,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.812,40,0.39,4.38622,2.51211,0.176063,0.761465,0.0545577,0.0228446,-0.645502,0.27784,-1.52253,0.0338516,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.816,40,0.39,4.38733,2.506,0.175878,0.761611,0.052637,0.0214526,-0.645537,0.277673,-1.52576,-0.0460409,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.82,40,0.39,4.38844,2.49988,0.175557,0.761567,0.0564686,0.0268608,-0.645063,0.278633,-1.52983,-0.0802937,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.824,40,0.39,4.38956,2.49377,0.175079,0.76174,0.0545863,0.0255242,-0.645074,0.278632,-1.52983,-0.119533,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,478.06
6.828,40,0.39,4.39068,2.48763,0.174466,0.761686,0.058414,0.030945,-0.644565,0.279607,-1.53311,-0.153222,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.832,40,0.39,4.39179,2.4815,0.173696,0.761886,0.0565321,0.0296199,-0.644559,0.279607,-1.53311,-0.192461,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,490.766
6.836,40,0.39,4.39291,2.47537,0.172761,0.761833,0.0603033,0.0350149,-0.64401,0.278974,-1.53269,-0.233781,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.84,40,0.39,4.39402,2.46924,0.171668,0.76204,0.0582889,0.0337317,-0.644019,0.276667,-1.53342,-0.273252,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.844,40,0.39,4.39513,2.46308,0.170455,0.761946,0.0620433,0.0392999,-0.643462,0.278873,-1.53861,-0.303232,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.848,40,0.39,4.39625,2.45698,0.169197,0.762125,0.0602552,0.0384103,-0.643474,0.279441,-1.52421,-0.314477,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,447.69,411.521
6.852,40,0.39,4.39738,2.45086,0.167835,0.761979,0.0639897,0.044102,-0.642922,0.282751,-1.53143,-0.340606,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.856,40,0.39,4.39852,2.44481,0.166455,0.762127,0.0622249,0.0434024,-0.642967,0.284243,-1.51286,-0.344907,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.86,40,0.39,4.39966,2.43874,0.16494,0.761891,0.0661913,0.0495125,-0.642409,0.285449,-1.516,-0.378737,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.864,40,0.39,4.4008,2.43267,0.163209,0.762098,0.064245,0.0485369,-0.642435,0.284822,-1.51711,-0.43277,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.868,40,0.39,4.40194,2.42661,0.16132,0.761876,0.0679942,0.0543087,-0.641851,0.284833,-1.51718,-0.472419,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.872,40,0.39,4.40305,2.42036,0.158924,0.762359,0.0652205,0.0519151,-0.641764,0.276931,-1.56094,-0.599027,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.876,40,0.39,4.40413,2.41414,0.156305,0.76242,0.0679637,0.0561376,-0.64105,0.271735,-1.55447,-0.654675,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.88,40,0.39,4.40519,2.40804,0.153988,0.763002,0.0639782,0.0525929,-0.641068,0.264145,-1.52669,-0.57923,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.884,40,0.39,4.40625,2.40192,0.151488,0.76312,0.0657413,0.0558556,-0.640473,0.264493,-1.52857,-0.625047,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.888,40,0.39,4.40726,2.396,0.149399,0.763756,0.0606062,0.0511307,-0.640616,0.252805,-1.48064,-0.522213,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.892,40,0.39,4.4083,2.39001,0.147203,0.763878,0.0616429,0.0537058,-0.640162,0.259963,-1.49795,-0.548959,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.896,40,0.39,4.40933,2.38413,0.145087,0.764509,0.0562426,0.048518,-0.64032,0.256626,-1.46963,-0.52908,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.9,40,0.39,4.41039,2.37817,0.142939,0.764633,0.0570922,0.0508245,-0.639917,0.266166,-1.49042,-0.536985,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.904,40,0.39,4.41144,2.37235,0.141057,0.765208,0.0516987,0.0456582,-0.640077,0.263584,-1.45498,-0.470478,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.908,40,0.39,4.41254,2.36643,0.139174,0.765311,0.052514,0.0479308,-0.639721,0.275075,-1.47931,-0.470677,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.912,40,0.39,4.41364,2.36062,0.137443,0.765831,0.0472734,0.0429415,-0.639862,0.274018,-1.45287,-0.432886,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.916,40,0.39,4.41479,2.3547,0.1357,0.765911,0.0482671,0.0453967,-0.639523,0.286569,-1.47925,-0.435723,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.92,40,0.39,4.41593,2.3489,0.134106,0.766367,0.0432213,0.0406495,-0.639657,0.285125,-1.45073,-0.39844,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.924,40,0.39,4.41712,2.343,0.132537,0.766411,0.0443028,0.0432528,-0.639359,0.297364,-1.47509,-0.392337,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.928,40,0.39,4.4183,2.33719,0.131063,0.766818,0.0394173,0.0387024,-0.639483,0.296479,-1.45333,-0.368447,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.932,40,0.39,4.41954,2.33127,0.129585,0.766838,0.0407058,0.0415362,-0.639201,0.308993,-1.4795,-0.369568,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.936,40,0.39,4.42076,2.32545,0.128257,0.767213,0.0358287,0.0370162,-0.63932,0.305715,-1.45342,-0.331856,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.94,40,0.39,4.42203,2.31955,0.126962,0.767222,0.0369957,0.0397821,-0.639077,0.317765,-1.47647,-0.323784,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.944,40,0.39,4.4233,2.31371,0.125736,0.767578,0.0321652,0.035334,-0.639172,0.315724,-1.45965,-0.306567,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.948,40,0.39,4.4246,2.30779,0.12446,0.767589,0.0333667,0.0381433,-0.638936,0.325642,-1.47968,-0.319055,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.952,40,0.39,4.42589,2.30192,0.123169,0.767933,0.0286318,0.0338039,-0.638997,0.323003,-1.46669,-0.32274,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.956,40,0.39,4.42721,2.29601,0.121808,0.76796,0.0297401,0.0364855,-0.638766,0.329272,-1.47794,-0.34007,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.96,40,0.39,4.42852,2.29013,0.120384,0.768298,0.0250052,0.0321501,-0.638795,0.327761,-1.4705,-0.355964,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.964,40,0.39,4.42985,2.28421,0.118798,0.76834,0.0262011,0.0349164,-0.638552,0.333184,-1.4809,-0.396508,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.968,40,0.39,4.43118,2.2783,0.117121,0.768685,0.0215934,0.0306716,-0.638526,0.331927,-1.47662,-0.419392,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.972,40,0.39,4.43252,2.27237,0.115294,0.768752,0.0227443,0.033392,-0.638269,0.335773,-1.48267,-0.456748,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.976,40,0.39,4.43385,2.26648,0.113462,0.769131,0.0178991,0.0287949,-0.638191,0.332875,-1.47334,-0.458023,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.98,40,0.39,4.4352,2.26056,0.111468,0.769242,0.018813,0.0311606,-0.637919,0.336787,-1.47835,-0.498371,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.984,40,0.39,4.43653,2.25472,0.1095,0.769635,0.0139366,0.0264431,-0.637784,0.33353,-1.46204,-0.492184,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.988,40,0.39,4.43793,2.24885,0.107455,0.769717,0.0150816,0.0288479,-0.637554,0.348906,-1.46746,-0.511052,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
6.992,40,0.39,4.4393,2.24311,0.105647,0.77008,0.010045,0.0236292,-0.63743,0.3413,-1.43381,-0.452081,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
6.996,40,0.39,4.44069,2.23734,0.103722,0.770176,0.0109054,0.0254407,-0.637231,0.34945,-1.44223,-0.481156,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
7,40,0.39,4.44208,2.23161,0.101761,0.770492,0.00598499,0.0201967,-0.637101,0.346986,-1.43177,-0.490389,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
7.004,40,0.39,4.44349,2.22588,0.0996547,0.770591,0.00688975,0.0219289,-0.636915,0.353158,-1.43279,-0.526527,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
7.008,40,0.39,4.44489,2.2202,0.097545,0.770872,0.00180295,0.0163842,-0.636776,0.349991,-1.42144,-0.527447,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
7.012,40,0.39,4.4463,2.21451,0.0952766,0.770996,0.00243399,0.017741,-0.636589,0.350546,-1.42109,-0.567095,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
7.016,40,0.39,4.44769,2.20886,0.0929446,0.771266,-0.00270858,0.0120421,-0.636393,0.348171,-1.41231,-0.583005,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
7.02,40,0.39,4.44908,2.20321,0.0904433,0.771414,-0.00219045,0.0131971,-0.636192,0.348464,-1.41338,-0.625321,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
7.024,40,0.39,4.45047,2.1976,0.0879392,0.771664,-0.0075074,0.0072354,-0.635945,0.345663,-1.40295,-0.626008,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
7.028,40,0.39,4.45184,2.19203,0.0854266,0.771839,-0.00690541,0.00841149,-0.635725,0.34427,-1.39243,-0.628167,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
7.032,40,0.39,4.45319,2.18658,0.0830913,0.772097,-0.0119773,0.00253177,-0.635387,0.336479,-1.36109,-0.583806,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
7.036,40,0.39,4.45444,2.18171,0.0823458,0.772451,-0.00773511,0.00698578,-0.634989,0.312871,-1.21877,-0.186387,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
7.04,40,0.39,4.45565,2.17694,0.0818114,0.772862,-0.00981836,0.00353367,-0.634488,0.301983,-1.19281,-0.133608,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
7.044,40,0.39,4.45682,2.17237,0.0816054,0.773244,-0.00510699,0.00814536,-0.634036,0.294061,-1.14287,-0.0515031,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
7.048,40,0.39,4.45788,2.16806,0.0821043,0.773711,-0.00756909,0.00358543,-0.633483,0.263783,-1.0771,0.124724,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
7.052,40,0.39,4.45894,2.16375,0.082444,0.774103,-0.00409505,0.00623583,-0.633015,0.265672,-1.07708,0.084926,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
7.056,40,0.39,4.45999,2.15945,0.082629,0.774525,-0.00669167,0.00149327,-0.632506,0.261517,-1.07438,0.0462707,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
7.06,40,0.39,4.46103,2.15522,0.0828218,0.77489,-0.00317098,0.00421935,-0.632075,0.259712,-1.05851,0.0481909,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
7.064,40,0.39,4.46204,2.15103,0.0829604,0.775277,-0.00555169,-0.000323989,-0.631597,0.254507,-1.04756,0.0346381,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
7.068,40,0.39,4.46306,2.14688,0.0830565,0.775623,-0.00195665,0.00245099,-0.631189,0.25356,-1.03761,0.0240399,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
7.072,40,0.39,4.46405,2.14277,0.0831054,0.775967,-0.00435781,-0.00210855,-0.630755,0.248218,-1.02682,0.0122293,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
7.076,40,0.39,4.46503,2.13875,0.0832212,0.776284,-0.000739716,0.000742624,-0.630383,0.244095,-1.00477,0.0289525,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
7.08,40,0.39,4.46599,2.13477,0.0833074,0.776585,-0.00297335,-0.00358255,-0.629995,0.240054,-0.995101,0.0215298,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
7.084,40,0.39,4.46693,2.13088,0.0834743,0.77686,0.00076495,-0.000465813,-0.629673,0.235567,-0.972952,0.0417425,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
7.088,40,0.39,4.46786,2.12701,0.0835215,0.777109,-0.00129639,-0.00447126,-0.629349,0.233099,-0.96753,0.0117895,4.25,7.5,0.09,4.25,-7.5,0,500,500,500,500,500,500
7.092,40,0.39,4.46878,2.12323,0.0836659,0.777348,0.00262359,-0.00104614,-0.629065,0.228082,-0.944395,0.0360932,4.25,7.5,0.09,4.25,-7.5,0,-500,-500,-500,-500,-500,-500
