time_s,body_mass,leg_mass,pos_x,pos_y,pos_z,rot_e0,rot_e1,rot_e2,rot_e3,vel_x,vel_y,vel_z,prev_wp_x,prev_wp_y,prev_wp_z,next_wp_x,next_wp_y,next_wp_z,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5
10.74,40,0.39,4.9154,2.14397,0.122725,0.942334,-0.255508,-0.0292057,-0.21417,0.751254,0.481364,1.46791,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.744,40,0.39,4.91834,2.1459,0.128558,0.941609,-0.258413,-0.0327391,-0.213361,0.734724,0.481297,1.45826,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.748,40,0.39,4.92119,2.14781,0.134413,0.941176,-0.259353,-0.0279432,-0.21481,0.713823,0.478542,1.46371,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.752,40,0.39,4.92405,2.14974,0.140082,0.940452,-0.262204,-0.0315585,-0.214016,0.714652,0.481842,1.41724,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.756,40,0.39,4.92692,2.15167,0.14556,0.939993,-0.263171,-0.026836,-0.215487,0.717035,0.483343,1.36962,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.76,40,0.39,4.92984,2.15366,0.150688,0.939161,-0.26623,-0.0308711,-0.214813,0.729476,0.496102,1.28187,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.764,40,0.39,4.93276,2.15564,0.155658,0.938588,-0.267391,-0.0265744,-0.216445,0.729477,0.4961,1.24263,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.768,40,0.39,4.93568,2.15763,0.160456,0.937746,-0.27046,-0.0306018,-0.215748,0.731646,0.496705,1.19939,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.772,40,0.39,4.93861,2.15961,0.165085,0.937152,-0.271644,-0.0263526,-0.217397,0.730663,0.495889,1.15737,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.776,40,0.39,4.94154,2.1616,0.169519,0.936269,-0.274785,-0.03051,-0.216709,0.733004,0.498454,1.10849,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.78,40,0.39,4.94448,2.16361,0.173766,0.935638,-0.276021,-0.0263575,-0.218401,0.735381,0.500197,1.06177,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.784,40,0.39,4.94745,2.16562,0.177779,0.93471,-0.279239,-0.0306031,-0.217731,0.742331,0.504429,1.00323,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.788,40,0.39,4.95043,2.16765,0.181591,0.934015,-0.280575,-0.0266261,-0.219511,0.746618,0.506533,0.953017,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.792,40,0.39,4.95345,2.1697,0.185153,0.933003,-0.28392,-0.0310816,-0.218925,0.754389,0.513408,0.89035,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.796,40,0.39,4.95646,2.17176,0.188575,0.932255,-0.285322,-0.0272583,-0.220794,0.751996,0.515201,0.855513,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.8,40,0.39,4.9595,2.17387,0.19174,0.931165,-0.288758,-0.0319545,-0.220292,0.760066,0.525324,0.791264,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.804,40,0.39,4.96253,2.17598,0.194768,0.930346,-0.29024,-0.0283869,-0.222285,0.757108,0.528172,0.757097,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.808,40,0.39,4.96555,2.17809,0.197644,0.929245,-0.293667,-0.0330752,-0.221742,0.756065,0.528428,0.718917,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.812,40,0.39,4.96857,2.18022,0.200365,0.92842,-0.295138,-0.029515,-0.22374,0.75476,0.531046,0.68025,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.816,40,0.39,4.97162,2.18236,0.202865,0.927266,-0.298615,-0.0342947,-0.223226,0.761055,0.536069,0.624965,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.82,40,0.39,4.97465,2.18452,0.205221,0.9264,-0.30012,-0.030848,-0.225296,0.758833,0.538843,0.588925,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.824,40,0.39,4.97771,2.18668,0.207359,0.92521,-0.303636,-0.0356742,-0.224766,0.763552,0.540645,0.534617,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.828,40,0.39,4.98076,2.18885,0.209337,0.924307,-0.305185,-0.0323314,-0.226877,0.762817,0.543054,0.494616,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.832,40,0.39,4.98383,2.19104,0.211083,0.923043,-0.308783,-0.0373248,-0.226388,0.768824,0.54793,0.43638,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.836,40,0.39,4.98688,2.19325,0.21271,0.92209,-0.310382,-0.0341563,-0.228577,0.76312,0.551727,0.406795,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.84,40,0.39,4.98995,2.19547,0.214124,0.920763,-0.314035,-0.0392941,-0.228109,0.766237,0.556081,0.353493,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.844,40,0.39,4.99296,2.19772,0.215478,0.919779,-0.315641,-0.0362722,-0.230349,0.753444,0.562285,0.33845,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.848,40,0.39,4.99596,2.19998,0.216687,0.918429,-0.319273,-0.0414741,-0.229854,0.748859,0.565372,0.302354,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.852,40,0.39,4.9989,2.20227,0.217839,0.917441,-0.320844,-0.0385261,-0.232115,0.735842,0.570346,0.287837,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.856,40,0.39,5.00183,2.20456,0.218845,0.916063,-0.324457,-0.0437868,-0.231601,0.731425,0.573859,0.251605,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.86,40,0.39,5.00469,2.20688,0.219809,0.915058,-0.326004,-0.0409585,-0.233906,0.715614,0.580168,0.240874,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.864,40,0.39,5.0075,2.20921,0.220697,0.913669,-0.329572,-0.046257,-0.23335,0.702688,0.581209,0.221976,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.868,40,0.39,5.01024,2.21155,0.221556,0.912675,-0.331059,-0.0434817,-0.235656,0.684735,0.585727,0.214967,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.872,40,0.39,5.01293,2.2139,0.222329,0.911262,-0.334602,-0.0488494,-0.23507,0.672214,0.587591,0.193113,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.876,40,0.39,5.01555,2.21626,0.223055,0.910243,-0.336086,-0.0462255,-0.237419,0.655668,0.591257,0.181521,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.88,40,0.39,5.01812,2.21865,0.22369,0.908761,-0.33966,-0.0517668,-0.236864,0.642603,0.595345,0.15884,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.884,40,0.39,5.0206,2.22104,0.22433,0.907729,-0.341119,-0.0492464,-0.23925,0.619964,0.598158,0.159949,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.888,40,0.39,5.02304,2.22346,0.224859,0.906187,-0.344704,-0.054922,-0.238721,0.608921,0.604711,0.132149,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.892,40,0.39,5.02535,2.2259,0.225458,0.905089,-0.346187,-0.0526697,-0.241235,0.578132,0.610205,0.149853,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.896,40,0.39,5.02755,2.22835,0.226084,0.90351,-0.349737,-0.0584591,-0.2407,0.550044,0.61176,0.156543,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.9,40,0.39,5.02962,2.2308,0.226796,0.902446,-0.351124,-0.0562054,-0.243194,0.516311,0.613689,0.178053,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.904,40,0.39,5.03161,2.23326,0.227466,0.90086,-0.35462,-0.0619802,-0.242599,0.49738,0.614466,0.167302,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.908,40,0.39,5.03349,2.23571,0.228172,0.899805,-0.355964,-0.0597602,-0.245092,0.470717,0.613544,0.176513,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.912,40,0.39,5.03531,2.23818,0.228809,0.898177,-0.359455,-0.0655814,-0.244479,0.455037,0.616062,0.159391,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.916,40,0.39,5.03703,2.24063,0.22948,0.897103,-0.360787,-0.063444,-0.247011,0.430017,0.614562,0.167616,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-489.088,-500,-500,-500
10.92,40,0.39,5.03868,2.2431,0.230086,0.895432,-0.364271,-0.0692828,-0.246392,0.413796,0.616287,0.151495,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.924,40,0.39,5.04024,2.24556,0.230713,0.894319,-0.365608,-0.0672029,-0.249013,0.390329,0.615003,0.1569,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.928,40,0.39,5.04179,2.2481,0.231132,0.892434,-0.369253,-0.073406,-0.248647,0.387135,0.634764,0.104712,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.932,40,0.39,5.04328,2.25066,0.231526,0.891113,-0.370763,-0.0718122,-0.251584,0.37087,0.639767,0.0983987,4.5,7.5,0.09,4.5,-7.5,0,-500,-446.17,-411.122,-500,-500,-500
10.936,40,0.39,5.04469,2.25322,0.231888,0.889174,-0.374329,-0.0777568,-0.251399,0.352129,0.640884,0.0905951,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.94,40,0.39,5.04595,2.2558,0.232371,0.887993,-0.375546,-0.0755272,-0.254419,0.316913,0.644139,0.120654,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.944,40,0.39,5.04719,2.25842,0.232705,0.886034,-0.379045,-0.0813645,-0.254262,0.308711,0.65594,0.0836439,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.948,40,0.39,5.04831,2.26105,0.233114,0.884815,-0.380233,-0.0791396,-0.257413,0.280867,0.658079,0.102165,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.952,40,0.39,5.04936,2.26369,0.233465,0.882863,-0.383663,-0.0848157,-0.257218,0.262697,0.659231,0.0878315,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.956,40,0.39,5.05032,2.26631,0.233855,0.881647,-0.384809,-0.0825308,-0.260404,0.240629,0.65496,0.097389,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.96,40,0.39,5.05122,2.26894,0.234163,0.879647,-0.388239,-0.0881543,-0.260232,0.225054,0.657692,0.0769028,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.964,40,0.39,5.05205,2.27154,0.234558,0.878417,-0.389336,-0.0858103,-0.263511,0.206436,0.649346,0.0989238,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.968,40,0.39,5.0528,2.27413,0.234928,0.876428,-0.392688,-0.0912492,-0.263332,0.186931,0.647586,0.09252,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
10.972,40,0.39,5.05347,2.2767,0.235386,0.875282,-0.393623,-0.088681,-0.266606,0.168784,0.642879,0.114405,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.976,40,0.39,5.05408,2.27926,0.235798,0.873353,-0.396843,-0.0938632,-0.266384,0.152406,0.63894,0.103025,4.5,7.5,0.09,4.5,-7.5,0,473.164,500,500,500,500,500
10.98,40,0.39,5.05463,2.28177,0.236243,0.87226,-0.397688,-0.0912017,-0.269609,0.136022,0.628315,0.111177,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.984,40,0.39,5.05511,2.28426,0.236631,0.870371,-0.400844,-0.0962508,-0.269286,0.121948,0.623463,0.097115,4.5,7.5,0.09,4.5,-7.5,0,456.526,500,500,500,500,500
10.988,40,0.39,5.05551,2.28672,0.23713,0.869392,-0.401522,-0.0933438,-0.272444,0.098749,0.614161,0.124781,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
10.992,40,0.39,5.05583,2.28914,0.237624,0.867603,-0.404537,-0.0981143,-0.272008,0.0789074,0.605037,0.123395,4.5,7.5,0.09,4.5,-7.5,0,434.999,500,500,500,500,500
10.996,40,0.39,5.05606,2.29154,0.238224,0.866744,-0.405043,-0.0949768,-0.27509,0.0583823,0.598923,0.150086,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11,40,0.39,5.0562,2.29388,0.238851,0.86505,-0.407926,-0.0995,-0.274564,0.0350014,0.585213,0.156634,4.5,7.5,0.09,4.5,-7.5,0,455.63,500,500,500,500,500
11.004,40,0.39,5.05636,2.29616,0.239468,0.864142,-0.408429,-0.096485,-0.277731,0.0404397,0.571325,0.154223,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.008,40,0.39,5.05644,2.29842,0.240067,0.862375,-0.411337,-0.101137,-0.277278,0.0197871,0.564842,0.14995,4.5,7.5,0.09,4.5,-7.5,0,482.499,500,500,500,500,500
11.012,40,0.39,5.05647,2.30066,0.240766,0.861555,-0.411642,-0.0978806,-0.280524,0.00783267,0.560335,0.174729,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.016,40,0.39,5.05643,2.30287,0.241443,0.859865,-0.414377,-0.102257,-0.280119,-0.0105406,0.551822,0.169202,4.5,7.5,0.09,4.5,-7.5,0,371.786,500,500,500,500,500
11.02,40,0.39,5.05633,2.30507,0.242255,0.859131,-0.414527,-0.0989321,-0.283326,-0.025537,0.549892,0.203008,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.024,40,0.39,5.05616,2.30722,0.243055,0.857519,-0.417137,-0.103192,-0.282858,-0.0414395,0.536352,0.199913,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
11.028,40,0.39,5.05592,2.30939,0.244041,0.856985,-0.416912,-0.0992511,-0.2862,-0.0595457,0.544939,0.24658,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.032,40,0.39,5.05564,2.31152,0.244979,0.85556,-0.41919,-0.102899,-0.285846,-0.0695221,0.530058,0.234342,4.5,7.5,0.09,4.5,-7.5,0,264.782,500,500,500,500,500
11.036,40,0.39,5.05527,2.3137,0.246081,0.855169,-0.418782,-0.0988911,-0.289011,-0.0933409,0.545704,0.275529,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.04,40,0.39,5.05489,2.31581,0.247133,0.853889,-0.420901,-0.102453,-0.288479,-0.095225,0.527446,0.263068,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
11.044,40,0.39,5.05444,2.31798,0.248293,0.853677,-0.420144,-0.0978759,-0.291778,-0.111937,0.54434,0.289972,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.048,40,0.39,5.05399,2.32011,0.249375,0.852576,-0.421947,-0.100866,-0.291378,-0.112045,0.530438,0.270486,4.5,7.5,0.09,4.5,-7.5,0,434.236,500,500,500,367.067,500
11.052,40,0.39,5.05347,2.3223,0.250564,0.852471,-0.421019,-0.096227,-0.294579,-0.130684,0.548758,0.297191,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.056,40,0.39,5.05295,2.32444,0.251685,0.851506,-0.422664,-0.0991219,-0.294054,-0.131102,0.533853,0.280395,4.5,7.5,0.09,4.5,-7.5,0,497.85,500,500,500,500,500
11.06,40,0.39,5.0524,2.32664,0.252883,0.851537,-0.421415,-0.0939792,-0.297425,-0.136831,0.551201,0.299396,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.064,40,0.39,5.05186,2.32881,0.253974,0.850716,-0.422775,-0.0963829,-0.297077,-0.136185,0.54227,0.272855,4.5,7.5,0.09,4.5,-7.5,0,295.573,500,500,500,396.305,500
11.068,40,0.39,5.05129,2.33095,0.255087,0.850714,-0.421655,-0.0917816,-0.300113,-0.14099,0.535356,0.278151,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.072,40,0.39,5.05074,2.33307,0.256074,0.84987,-0.423179,-0.0947455,-0.29944,-0.138888,0.529466,0.246699,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
11.076,40,0.39,5.05021,2.33521,0.257101,0.849914,-0.421844,-0.0898706,-0.302683,-0.130549,0.534799,0.256844,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.08,40,0.39,5.04971,2.33731,0.258018,0.849115,-0.423191,-0.0925693,-0.302231,-0.127163,0.52529,0.229217,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
11.084,40,0.39,5.04918,2.33941,0.258962,0.849178,-0.421717,-0.0875004,-0.305607,-0.130296,0.523603,0.235965,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.088,40,0.39,5.04867,2.34143,0.259845,0.84844,-0.422932,-0.0899537,-0.305265,-0.129032,0.507071,0.220938,4.5,7.5,0.09,4.5,-7.5,0,459.493,500,500,500,500,500
11.092,40,0.39,5.04814,2.34344,0.260808,0.848557,-0.421286,-0.0846718,-0.308707,-0.131903,0.502567,0.240734,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.096,40,0.39,5.04762,2.34539,0.261715,0.847899,-0.422353,-0.0869025,-0.308437,-0.130138,0.486148,0.226561,4.5,7.5,0.09,4.5,-7.5,0,383.111,500,500,500,433.274,500
11.1,40,0.39,5.04709,2.34727,0.262696,0.848012,-0.420721,-0.0818495,-0.311721,-0.132985,0.471232,0.24528,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.104,40,0.39,5.04657,2.34911,0.263591,0.847371,-0.421831,-0.0843172,-0.311305,-0.130529,0.459546,0.223806,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
11.108,40,0.39,5.04608,2.35091,0.26451,0.847478,-0.420073,-0.0791247,-0.314738,-0.120414,0.450013,0.229696,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.112,40,0.39,5.04561,2.35268,0.265316,0.846848,-0.421089,-0.0814613,-0.314478,-0.118097,0.442262,0.201508,4.5,7.5,0.09,4.5,-7.5,0,435.063,500,500,500,500,500
11.116,40,0.39,5.04513,2.35443,0.266133,0.846961,-0.419259,-0.0762487,-0.317906,-0.121341,0.43653,0.204275,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.12,40,0.39,5.04465,2.35615,0.26682,0.846361,-0.420235,-0.0785682,-0.317651,-0.119197,0.431252,0.171808,4.5,7.5,0.09,4.5,-7.5,0,484.433,500,500,500,500,500
11.124,40,0.39,5.04415,2.35787,0.267492,0.846481,-0.418304,-0.0732432,-0.321134,-0.124373,0.429001,0.167929,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.128,40,0.39,5.04366,2.35954,0.268068,0.845926,-0.419196,-0.0754203,-0.320929,-0.12301,0.41896,0.144104,4.5,7.5,0.09,4.5,-7.5,0,397.447,500,500,500,459.501,500
11.132,40,0.39,5.04319,2.36115,0.268652,0.845998,-0.417328,-0.0703762,-0.324302,-0.118062,0.401111,0.145982,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.136,40,0.39,5.04273,2.3627,0.269163,0.84541,-0.418318,-0.0728458,-0.324015,-0.114462,0.387542,0.127631,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
11.14,40,0.39,5.04229,2.36423,0.269724,0.845489,-0.416282,-0.0675875,-0.327552,-0.10951,0.38281,0.140365,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.144,40,0.39,5.04186,2.36571,0.270206,0.84493,-0.417133,-0.0698404,-0.327438,-0.107079,0.370351,0.12046,4.5,7.5,0.09,4.5,-7.5,0,346.477,500,500,500,500,500
11.148,40,0.39,5.04142,2.36715,0.270718,0.844983,-0.415123,-0.0647982,-0.330873,-0.110993,0.360857,0.128003,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.152,40,0.39,5.04099,2.36855,0.271135,0.844412,-0.416041,-0.0672843,-0.330682,-0.106477,0.350192,0.104227,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
11.156,40,0.39,5.04057,2.36993,0.27158,0.844451,-0.413902,-0.0620901,-0.334265,-0.105937,0.344628,0.111405,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.16,40,0.39,5.04016,2.37127,0.271929,0.843892,-0.414717,-0.0644209,-0.334223,-0.103167,0.334329,0.0871228,4.5,7.5,0.09,4.5,-7.5,0,397.847,500,500,500,500,500
11.164,40,0.39,5.03972,2.37258,0.272335,0.843925,-0.412534,-0.0592747,-0.337778,-0.110474,0.326099,0.101613,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.168,40,0.39,5.03928,2.37384,0.272638,0.843392,-0.413331,-0.0616409,-0.337709,-0.107785,0.316163,0.0756965,4.5,7.5,0.09,4.5,-7.5,0,483.608,500,500,500,500,500
11.172,40,0.39,5.03885,2.37508,0.272999,0.843423,-0.411,-0.0563297,-0.341385,-0.10803,0.310635,0.090097,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.176,40,0.39,5.03843,2.37626,0.273305,0.842899,-0.411689,-0.0585333,-0.341479,-0.104268,0.293369,0.0765792,4.5,7.5,0.09,4.5,-7.5,0,269.684,500,500,500,441.412,500
11.18,40,0.39,5.03799,2.37736,0.273691,0.842864,-0.409546,-0.0538059,-0.344902,-0.112476,0.276493,0.0966286,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.184,40,0.39,5.03755,2.3784,0.274024,0.842308,-0.410456,-0.0565827,-0.344735,-0.108744,0.258783,0.0831851,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
11.188,40,0.39,5.03711,2.37948,0.274532,0.842344,-0.407938,-0.0513284,-0.348438,-0.108811,0.271811,0.127029,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.192,40,0.39,5.03669,2.38049,0.27501,0.841869,-0.408501,-0.0535795,-0.348586,-0.105816,0.250913,0.119454,4.5,7.5,0.09,4.5,-7.5,0,355.042,500,500,500,500,500
11.196,40,0.39,5.0362,2.38147,0.275696,0.84194,-0.405848,-0.0482546,-0.352272,-0.122667,0.245606,0.171356,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.2,40,0.39,5.03574,2.38242,0.276249,0.841506,-0.406339,-0.0505072,-0.352428,-0.11616,0.238003,0.138267,4.5,7.5,0.09,4.5,-7.5,0,430.699,500,500,500,500,500
11.204,40,0.39,5.03521,2.38339,0.276859,0.841576,-0.40358,-0.0451067,-0.356143,-0.130892,0.24159,0.15255,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.208,40,0.39,5.03471,2.38435,0.277298,0.841197,-0.403986,-0.0472378,-0.356304,-0.12689,0.240532,0.109767,4.5,7.5,0.09,4.5,-7.5,0,423.872,500,500,500,476.995,500
11.212,40,0.39,5.03413,2.3853,0.277792,0.841288,-0.401169,-0.0418339,-0.359927,-0.142946,0.237196,0.123646,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.216,40,0.39,5.03358,2.38622,0.278151,0.840956,-0.401544,-0.0439562,-0.360032,-0.138671,0.231289,0.0895299,4.5,7.5,0.09,4.5,-7.5,0,459.325,500,500,500,500,500
11.22,40,0.39,5.03301,2.38712,0.278608,0.84105,-0.398574,-0.0384049,-0.363729,-0.143198,0.222598,0.114254,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.224,40,0.39,5.03245,2.38799,0.278928,0.840741,-0.39883,-0.0403875,-0.363948,-0.137751,0.217763,0.0801374,4.5,7.5,0.09,4.5,-7.5,0,334.539,500,500,500,455.605,500
11.228,40,0.39,5.03189,2.38876,0.279379,0.840771,-0.395966,-0.0352451,-0.367523,-0.14123,0.194229,0.112827,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.232,40,0.39,5.03136,2.38948,0.279763,0.840414,-0.39636,-0.0376375,-0.367676,-0.132952,0.179407,0.0959894,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
11.236,40,0.39,5.03081,2.39021,0.28026,0.840431,-0.393249,-0.032187,-0.371478,-0.138114,0.181126,0.124069,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.24,40,0.39,5.03028,2.39089,0.280644,0.840071,-0.393462,-0.0343047,-0.371875,-0.132062,0.170814,0.0960986,4.5,7.5,0.09,4.5,-7.5,0,196.15,500,500,500,500,500
11.244,40,0.39,5.02971,2.39151,0.281158,0.840012,-0.390561,-0.0294627,-0.375464,-0.142706,0.154781,0.128447,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.248,40,0.39,5.02916,2.39206,0.281606,0.839627,-0.390989,-0.0321445,-0.375661,-0.135728,0.139243,0.112048,4.5,7.5,0.09,4.5,-7.5,0,500,500,500,500,500,500
11.252,40,0.39,5.02862,2.39263,0.282177,0.839554,-0.387821,-0.0269898,-0.379493,-0.136101,0.140909,0.142742,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.256,40,0.39,5.0281,2.39315,0.282636,0.839166,-0.388032,-0.0293792,-0.379959,-0.130582,0.13136,0.114778,4.5,7.5,0.09,4.5,-7.5,0,406.493,500,500,500,500,500
11.26,40,0.39,5.02753,2.39366,0.283198,0.839054,-0.384799,-0.0242552,-0.383836,-0.140817,0.126012,0.140378,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.264,40,0.39,5.02699,2.39414,0.283615,0.838656,-0.384983,-0.0266693,-0.384361,-0.135803,0.12093,0.104277,4.5,7.5,0.09,4.5,-7.5,0,390.889,500,500,500,500,500
11.268,40,0.39,5.02643,2.3946,0.284081,0.838485,-0.381748,-0.0216932,-0.388254,-0.140345,0.114274,0.116644,4.5,7.5,0.09,4.5,-7.5,0,-500,-500,-500,-500,-500,-500
11.272,40,0.39,5.02589,2.39503,0.284402,0.838051,-0.381983,-0.0242549,-0.388808,-0.135336,0.108383,0.0800501,4.5,7.5,0.09,4.5,-7.5,0,453.684,500,500,500,500,500
