gaussian_x,gaussian_y,std_x,std_y,rotation,amplitude
0.571429,0.183673,0.020000,0.020000,0.0,0.166184
0.591837,0.183673,0.020000,0.020000,0.0,0.166184
0.612245,0.183673,0.020000,0.020000,0.0,0.166184
0.632653,0.183673,0.020000,0.020000,0.0,0.166184
0.653061,0.183673,0.020000,0.020000,0.0,0.166184
0.673469,0.183673,0.020000,0.020000,0.0,0.166184
0.693878,0.183673,0.020000,0.020000,0.0,0.166184
0.714286,0.183673,0.020000,0.020000,0.0,0.166184
0.734694,0.183673,0.020000,0.020000,0.0,0.166184
0.755102,0.183673,0.020000,0.020000,0.0,0.166184
0.775510,0.183673,0.020000,0.020000,0.0,0.166184
0.795918,0.183673,0.020000,0.020000,0.0,0.166184
0.816327,0.183673,0.020000,0.020000,0.0,0.166184
0.836735,0.183673,0.020000,0.020000,0.0,0.166184
0.857143,0.183673,0.020000,0.020000,0.0,0.166184
0.877551,0.183673,0.020000,0.020000,0.0,0.166184
0.897959,0.183673,0.020000,0.020000,0.0,0.166184
0.918367,0.183673,0.020000,0.020000,0.0,0.166184
0.938776,0.183673,0.020000,0.020000,0.0,0.166184
0.959184,0.183673,0.020000,0.020000,0.0,0.166184
0.979592,0.183673,0.020000,0.020000,0.0,0.166184
1.000000,0.183673,0.020000,0.020000,0.0,0.166184
0.000000,0.204082,0.020000,0.020000,0.0,0.060366
0.020408,0.204082,0.020000,0.020000,0.0,0.053000
0.040816,0.204082,0.020000,0.020000,0.0,0.047262
0.061224,0.204082,0.020000,0.020000,0.0,0.043215
0.081633,0.204082,0.020000,0.020000,0.0,0.040884
0.102041,0.204082,0.020000,0.020000,0.0,0.040322
0.122449,0.204082,0.020000,0.020000,0.0,0.041678
0.142857,0.204082,0.020000,0.020000,0.0,0.045267
0.163265,0.204082,0.020000,0.020000,0.0,0.051681
0.183673,0.204082,0.020000,0.020000,0.0,0.061956
0.204082,0.204082,0.020000,0.020000,0.0,0.078085
0.224490,0.204082,0.020000,0.020000,0.0,0.105215
0.244898,0.204082,0.020000,0.020000,0.0,0.166184
0.265306,0.204082,0.020000,0.020000,0.0,0.166184
0.285714,0.204082,0.020000,0.020000,0.0,0.166184
0.306122,0.204082,0.020000,0.020000,0.0,0.166184
0.326531,0.204082,0.020000,0.020000,0.0,0.166184
0.346939,0.204082,0.020000,0.020000,0.0,0.166184
0.367347,0.204082,0.020000,0.020000,0.0,0.166184
0.387755,0.204082,0.020000,0.020000,0.0,0.166184
0.408163,0.204082,0.020000,0.020000,0.0,0.166184
0.428571,0.204082,0.020000,0.020000,0.0,0.166184
0.448980,0.204082,0.020000,0.020000,0.0,0.166184
0.469388,0.204082,0.020000,0.020000,0.0,0.166184
0.489796,0.204082,0.020000,0.020000,0.0,0.166184
0.510204,0.204082,0.020000,0.020000,0.0,0.166184
0.530612,0.204082,0.020000,0.020000,0.0,0.166184
0.551020,0.204082,0.020000,0.020000,0.0,0.166184
0.571429,0.204082,0.020000,0.020000,0.0,0.166184
0.591837,0.204082,0.020000,0.020000,0.0,0.166184
0.612245,0.204082,0.020000,0.020000,0.0,0.166184
0.632653,0.204082,0.020000,0.020000,0.0,0.166184
0.653061,0.204082,0.020000,0.020000,0.0,0.166184
0.673469,0.204082,0.020000,0.020000,0.0,0.166184
0.693878,0.204082,0.020000,0.020000,0.0,0.166184
0.714286,0.204082,0.020000,0.020000,0.0,0.166184
0.734694,0.204082,0.020000,0.020000,0.0,0.166184
0.755102,0.204082,0.020000,0.020000,0.0,0.166184
0.775510,0.204082,0.020000,0.020000,0.0,0.166184
0.795918,0.204082,0.020000,0.020000,0.0,0.166184
0.816327,0.204082,0.020000,0.020000,0.0,0.166184
0.836735,0.204082,0.020000,0.020000,0.0,0.166184
0.857143,0.204082,0.020000,0.020000,0.0,0.166184
0.877551,0.204082,0.020000,0.020000,0.0,0.166184
0.897959,0.204082,0.020000,0.020000,0.0,0.166184
0.918367,0.204082,0.020000,0.020000,0.0,0.166184
0.938776,0.204082,0.020000,0.020000,0.0,0.166184
0.959184,0.204082,0.020000,0.020000,0.0,0.166184
0.979592,0.204082,0.020000,0.020000,0.0,0.166184
1.000000,0.204082,0.020000,0.020000,0.0,0.166184
0.000000,0.224490,0.020000,0.020000,0.0,0.055717
0.020408,0.224490,0.020000,0.020000,0.0,0.048272
0.040816,0.224490,0.020000,0.020000,0.0,0.042478
0.061224,0.224490,0.020000,0.020000,0.0,0.038346
0.081633,0.224490,0.020000,0.020000,0.0,0.035841
0.102041,0.224490,0.020000,0.020000,0.0,0.034948
0.122449,0.224490,0.020000,0.020000,0.0,0.035727
0.142857,0.224490,0.020000,0.020000,0.0,0.038360
0.163265,0.224490,0.020000,0.020000,0.0,0.043211
0.183673,0.224490,0.020000,0.020000,0.0,0.050892
0.204082,0.224490,0.020000,0.020000,0.0,0.062435
0.224490,0.224490,0.020000,0.020000,0.0,0.079750
0.244898,0.224490,0.020000,0.020000,0.0,0.107875
0.265306,0.224490,0.020000,0.020000,0.0,0.166184
0.285714,0.224490,0.020000,0.020000,0.0,0.166184
0.306122,0.224490,0.020000,0.020000,0.0,0.166184
0.326531,0.224490,0.020000,0.020000,0.0,0.166184
0.346939,0.224490,0.020000,0.020000,0.0,0.166184
0.367347,0.224490,0.020000,0.020000,0.0,0.166184
0.387755,0.224490,0.020000,0.020000,0.0,0.166184
0.408163,0.224490,0.020000,0.020000,0.0,0.166184
0.428571,0.224490,0.020000,0.020000,0.0,0.166184
0.448980,0.224490,0.020000,0.020000,0.0,0.166184
0.469388,0.224490,0.020000,0.020000,0.0,0.166184
0.489796,0.224490,0.020000,0.020000,0.0,0.166184
0.510204,0.224490,0.020000,0.020000,0.0,0.166184
0.530612,0.224490,0.020000,0.020000,0.0,0.166184
0.551020,0.224490,0.020000,0.020000,0.0,0.166184
0.571429,0.224490,0.020000,0.020000,0.0,0.166184
0.591837,0.224490,0.020000,0.020000,0.0,0.166184
0.612245,0.224490,0.020000,0.020000,0.0,0.166184
0.632653,0.224490,0.020000,0.020000,0.0,0.166184
0.653061,0.224490,0.020000,0.020000,0.0,0.166184
0.673469,0.224490,0.020000,0.020000,0.0,0.166184
0.693878,0.224490,0.020000,0.020000,0.0,0.166184
0.714286,0.224490,0.020000,0.020000,0.0,0.166184
0.734694,0.224490,0.020000,0.020000,0.0,0.166184
0.755102,0.224490,0.020000,0.020000,0.0,0.166184
0.775510,0.224490,0.020000,0.020000,0.0,0.166184
0.795918,0.224490,0.020000,0.020000,0.0,0.166184
0.816327,0.224490,0.020000,0.020000,0.0,0.166184
0.836735,0.224490,0.020000,0.020000,0.0,0.166184
0.857143,0.224490,0.020000,0.020000,0.0,0.166184
0.877551,0.224490,0.020000,0.020000,0.0,0.166184
0.897959,0.224490,0.020000,0.020000,0.0,0.166184
0.918367,0.224490,0.020000,0.020000,0.0,0.166184
0.938776,0.224490,0.020000,0.020000,0.0,0.166184
0.959184,0.224490,0.020000,0.020000,0.0,0.166184
0.979592,0.224490,0.020000,0.020000,0.0,0.166184
1.000000,0.224490,0.020000,0.020000,0.0,0.166184
0.000000,0.244898,0.020000,0.020000,0.0,0.059501
0.020408,0.244898,0.020000,0.020000,0.0,0.051999
0.040816,0.244898,0.020000,0.020000,0.0,0.046080
0.061224,0.244898,0.020000,0.020000,0.0,0.041775
0.081633,0.244898,0.020000,0.020000,0.0,0.039060
0.102041,0.244898,0.020000,0.020000,0.0,0.037911
0.122449,0.244898,0.020000,0.020000,0.0,0.038348
0.142857,0.244898,0.020000,0.020000,0.0,0.040470
0.163265,0.244898,0.020000,0.020000,0.0,0.044494
0.183673,0.244898,0.020000,0.020000,0.0,0.050775
0.204082,0.244898,0.020000,0.020000,0.0,0.059886
0.224490,0.244898,0.020000,0.020000,0.0,0.072798
0.244898,0.244898,0.020000,0.020000,0.0,0.091499
0.265306,0.244898,0.020000,0.020000,0.0,0.122643
0.285714,0.244898,0.020000,0.020000,0.0,0.166184
0.306122,0.244898,0.020000,0.020000,0.0,0.166184
0.326531,0.244898,0.020000,0.020000,0.0,0.166184
0.346939,0.244898,0.020000,0.020000,0.0,0.166184
0.367347,0.244898,0.020000,0.020000,0.0,0.166184
0.387755,0.244898,0.020000,0.020000,0.0,0.166184
0.408163,0.244898,0.020000,0.020000,0.0,0.166184
0.428571,0.244898,0.020000,0.020000,0.0,0.166184
0.448980,0.244898,0.020000,0.020000,0.0,0.166184
0.469388,0.244898,0.020000,0.020000,0.0,0.166184
0.489796,0.244898,0.020000,0.020000,0.0,0.166184
0.510204,0.244898,0.020000,0.020000,0.0,0.166184
0.530612,0.244898,0.020000,0.020000,0.0,0.166184
0.551020,0.244898,0.020000,0.020000,0.0,0.166184
0.571429,0.244898,0.020000,0.020000,0.0,0.166184
0.591837,0.244898,0.020000,0.020000,0.0,0.166184
0.612245,0.244898,0.020000,0.020000,0.0,0.166184
0.632653,0.244898,0.020000,0.020000,0.0,0.166184
0.653061,0.244898,0.020000,0.020000,0.0,0.166184
0.673469,0.244898,0.020000,0.020000,0.0,0.166184
0.693878,0.244898,0.020000,0.020000,0.0,0.166184
0.714286,0.244898,0.020000,0.020000,0.0,0.166184
0.734694,0.244898,0.020000,0.020000,0.0,0.166184
0.755102,0.244898,0.020000,0.020000,0.0,0.166184
0.775510,0.244898,0.020000,0.020000,0.0,0.166184
0.795918,0.244898,0.020000,0.020000,0.0,0.166184
0.816327,0.244898,0.020000,0.020000,0.0,0.166184
0.836735,0.244898,0.020000,0.020000,0.0,0.166184
0.857143,0.244898,0.020000,0.020000,0.0,0.166184
0.877551,0.244898,0.020000,0.020000,0.0,0.166184
0.897959,0.244898,0.020000,0.020000,0.0,0.166184
0.918367,0.244898,0.020000,0.020000,0.0,0.166184
0.938776,0.244898,0.020000,0.020000,0.0,0.166184
0.959184,0.244898,0.020000,0.020000,0.0,0.166184
0.979592,0.244898,0.020000,0.020000,0.0,0.166184
1.000000,0.244898,0.020000,0.020000,0.0,0.166184
0.000000,0.265306,0.020000,0.020000,0.0,0.069076
0.020408,0.265306,0.020000,0.020000,0.0,0.061623
0.040816,0.265306,0.020000,0.020000,0.0,0.055604
0.061224,0.265306,0.020000,0.020000,0.0,0.051113
0.081633,0.265306,0.020000,0.020000,0.0,0.048176
0.102041,0.265306,0.020000,0.020000,0.0,0.046796
0.122449,0.265306,0.020000,0.020000,0.0,0.046989
0.142857,0.265306,0.020000,0.020000,0.0,0.048812
0.163265,0.265306,0.020000,0.020000,0.0,0.052396
0.183673,0.265306,0.020000,0.020000,0.0,0.057962
0.204082,0.265306,0.020000,0.020000,0.0,0.065894
0.224490,0.265306,0.020000,0.020000,0.0,0.076886
0.244898,0.265306,0.020000,0.020000,0.0,0.092394
0.265306,0.265306,0.020000,0.020000,0.0,0.116691
0.285714,0.265306,0.020000,0.020000,0.0,0.166184
0.306122,0.265306,0.020000,0.020000,0.0,0.166184
0.326531,0.265306,0.020000,0.020000,0.0,0.166184
0.346939,0.265306,0.020000,0.020000,0.0,0.166184
0.367347,0.265306,0.020000,0.020000,0.0,0.166184
0.387755,0.265306,0.020000,0.020000,0.0,0.166184
0.408163,0.265306,0.020000,0.020000,0.0,0.166184
0.428571,0.265306,0.020000,0.020000,0.0,0.166184
0.448980,0.265306,0.020000,0.020000,0.0,0.166184
0.469388,0.265306,0.020000,0.020000,0.0,0.166184
0.489796,0.265306,0.020000,0.020000,0.0,0.166184
0.510204,0.265306,0.020000,0.020000,0.0,0.166184
0.530612,0.265306,0.020000,0.020000,0.0,0.166184
0.551020,0.265306,0.020000,0.020000,0.0,0.166184
0.571429,0.265306,0.020000,0.020000,0.0,0.166184
0.591837,0.265306,0.020000,0.020000,0.0,0.166184
0.612245,0.265306,0.020000,0.020000,0.0,0.166184
0.632653,0.265306,0.020000,0.020000,0.0,0.166184
0.653061,0.265306,0.020000,0.020000,0.0,0.166184
0.673469,0.265306,0.020000,0.020000,0.0,0.166184
0.693878,0.265306,0.020000,0.020000,0.0,0.166184
0.714286,0.265306,0.020000,0.020000,0.0,0.166184
0.734694,0.265306,0.020000,0.020000,0.0,0.166184
0.755102,0.265306,0.020000,0.020000,0.0,0.166184
0.775510,0.265306,0.020000,0.020000,0.0,0.166184
0.795918,0.265306,0.020000,0.020000,0.0,0.166184
0.816327,0.265306,0.020000,0.020000,0.0,0.166184
0.836735,0.265306,0.020000,0.020000,0.0,0.166184
0.857143,0.265306,0.020000,0.020000,0.0,0.166184
0.877551,0.265306,0.020000,0.020000,0.0,0.166184
0.897959,0.265306,0.020000,0.020000,0.0,0.166184
0.918367,0.265306,0.020000,0.020000,0.0,0.166184
0.938776,0.265306,0.020000,0.020000,0.0,0.166184
0.959184,0.265306,0.020000,0.020000,0.0,0.166184
0.979592,0.265306,0.020000,0.020000,0.0,0.166184
1.000000,0.265306,0.020000,0.020000,0.0,0.166184
0.000000,0.285714,0.020000,0.020000,0.0,0.077676
0.020408,0.285714,0.020000,0.020000,0.0,0.070315
0.040816,0.285714,0.020000,0.020000,0.0,0.064266
0.061224,0.285714,0.020000,0.020000,0.0,0.059681
0.081633,0.285714,0.020000,0.020000,0.0,0.056642
0.102041,0.285714,0.020000,0.020000,0.0,0.055200
0.122449,0.285714,0.020000,0.020000,0.0,0.055410
0.142857,0.285714,0.020000,0.020000,0.0,0.057367
0.163265,0.285714,0.020000,0.020000,0.0,0.061244
0.183673,0.285714,0.020000,0.020000,0.0,0.067333
0.204082,0.285714,0.020000,0.020000,0.0,0.076167
0.224490,0.285714,0.020000,0.020000,0.0,0.088800
0.244898,0.285714,0.020000,0.020000,0.0,0.107868
0.265306,0.285714,0.020000,0.020000,0.0,0.149507
0.285714,0.285714,0.020000,0.020000,0.0,0.166184
0.306122,0.285714,0.020000,0.020000,0.0,0.166184
0.326531,0.285714,0.020000,0.020000,0.0,0.166184
0.346939,0.285714,0.020000,0.020000,0.0,0.166184
0.367347,0.285714,0.020000,0.020000,0.0,0.166184
0.387755,0.285714,0.020000,0.020000,0.0,0.166184
0.408163,0.285714,0.020000,0.020000,0.0,0.166184
0.428571,0.285714,0.020000,0.020000,0.0,0.166184
0.448980,0.285714,0.020000,0.020000,0.0,0.166184
0.469388,0.285714,0.020000,0.020000,0.0,0.166184
0.489796,0.285714,0.020000,0.020000,0.0,0.166184
0.510204,0.285714,0.020000,0.020000,0.0,0.166184
0.530612,0.285714,0.020000,0.020000,0.0,0.166184
0.551020,0.285714,0.020000,0.020000,0.0,0.166184
0.571429,0.285714,0.020000,0.020000,0.0,0.166184
0.591837,0.285714,0.020000,0.020000,0.0,0.166184
0.612245,0.285714,0.020000,0.020000,0.0,0.166184
0.632653,0.285714,0.020000,0.020000,0.0,0.166184
0.653061,0.285714,0.020000,0.020000,0.0,0.166184
0.673469,0.285714,0.020000,0.020000,0.0,0.166184
0.693878,0.285714,0.020000,0.020000,0.0,0.166184
0.714286,0.285714,0.020000,0.020000,0.0,0.166184
0.734694,0.285714,0.020000,0.020000,0.0,0.166184
0.755102,0.285714,0.020000,0.020000,0.0,0.166184
0.775510,0.285714,0.020000,0.020000,0.0,0.166184
0.795918,0.285714,0.020000,0.020000,0.0,0.166184
0.816327,0.285714,0.020000,0.020000,0.0,0.166184
0.836735,0.285714,0.020000,0.020000,0.0,0.166184
0.857143,0.285714,0.020000,0.020000,0.0,0.166184
0.877551,0.285714,0.020000,0.020000,0.0,0.166184
0.897959,0.285714,0.020000,0.020000,0.0,0.166184
0.918367,0.285714,0.020000,0.020000,0.0,0.166184
0.938776,0.285714,0.020000,0.020000,0.0,0.166184
0.959184,0.285714,0.020000,0.020000,0.0,0.166184
0.979592,0.285714,0.020000,0.020000,0.0,0.166184
1.000000,0.285714,0.020000,0.020000,0.0,0.166184
0.000000,0.306122,0.020000,0.020000,0.0,0.078633
0.020408,0.306122,0.020000,0.020000,0.0,0.071001
0.040816,0.306122,0.020000,0.020000,0.0,0.064704
0.061224,0.306122,0.020000,0.020000,0.0,0.059926
0.081633,0.306122,0.020000,0.020000,0.0,0.056786
0.102041,0.306122,0.020000,0.020000,0.0,0.055378
0.122449,0.306122,0.020000,0.020000,0.0,0.055818
0.142857,0.306122,0.020000,0.020000,0.0,0.058303
0.163265,0.306122,0.020000,0.020000,0.0,0.063171
0.183673,0.306122,0.020000,0.020000,0.0,0.070998
0.204082,0.306122,0.020000,0.020000,0.0,0.082853
0.224490,0.306122,0.020000,0.020000,0.0,0.101150
0.244898,0.306122,0.020000,0.020000,0.0,0.136312
0.265306,0.306122,0.020000,0.020000,0.0,0.166184
0.285714,0.306122,0.020000,0.020000,0.0,0.166184
0.306122,0.306122,0.020000,0.020000,0.0,0.166184
0.326531,0.306122,0.020000,0.020000,0.0,0.166184
0.346939,0.306122,0.020000,0.020000,0.0,0.166184
0.367347,0.306122,0.020000,0.020000,0.0,0.166184
0.387755,0.306122,0.020000,0.020000,0.0,0.166184
0.408163,0.306122,0.020000,0.020000,0.0,0.166184
0.428571,0.306122,0.020000,0.020000,0.0,0.166184
0.448980,0.306122,0.020000,0.020000,0.0,0.166184
0.469388,0.306122,0.020000,0.020000,0.0,0.166184
0.489796,0.306122,0.020000,0.020000,0.0,0.166184
0.510204,0.306122,0.020000,0.020000,0.0,0.166184
0.530612,0.306122,0.020000,0.020000,0.0,0.166184
0.551020,0.306122,0.020000,0.020000,0.0,0.166184
0.571429,0.306122,0.020000,0.020000,0.0,0.166184
0.591837,0.306122,0.020000,0.020000,0.0,0.166184
0.612245,0.306122,0.020000,0.020000,0.0,0.166184
0.632653,0.306122,0.020000,0.020000,0.0,0.166184
0.653061,0.306122,0.020000,0.020000,0.0,0.166184
0.673469,0.306122,0.020000,0.020000,0.0,0.166184
0.693878,0.306122,0.020000,0.020000,0.0,0.166184
0.714286,0.306122,0.020000,0.020000,0.0,0.166184
0.734694,0.306122,0.020000,0.020000,0.0,0.166184
0.755102,0.306122,0.020000,0.020000,0.0,0.166184
0.775510,0.306122,0.020000,0.020000,0.0,0.166184
0.795918,0.306122,0.020000,0.020000,0.0,0.166184
0.816327,0.306122,0.020000,0.020000,0.0,0.166184
0.836735,0.306122,0.020000,0.020000,0.0,0.166184
0.857143,0.306122,0.020000,0.020000,0.0,0.166184
0.877551,0.306122,0.020000,0.020000,0.0,0.166184
0.897959,0.306122,0.020000,0.020000,0.0,0.166184
0.918367,0.306122,0.020000,0.020000,0.0,0.166184
0.938776,0.306122,0.020000,0.020000,0.0,0.166184
0.959184,0.306122,0.020000,0.020000,0.0,0.166184
0.979592,0.306122,0.020000,0.020000,0.0,0.166184
1.000000,0.306122,0.020000,0.020000,0.0,0.166184
0.000000,0.326531,0.020000,0.020000,0.0,0.075333
0.020408,0.326531,0.020000,0.020000,0.0,0.067206
0.040816,0.326531,0.020000,0.020000,0.0,0.060498
0.061224,0.326531,0.020000,0.020000,0.0,0.055392
0.081633,0.326531,0.020000,0.020000,0.0,0.051999
0.102041,0.326531,0.020000,0.020000,0.0,0.050408
0.122449,0.326531,0.020000,0.020000,0.0,0.050743
0.142857,0.326531,0.020000,0.020000,0.0,0.053225
0.163265,0.326531,0.020000,0.020000,0.0,0.058259
0.183673,0.326531,0.020000,0.020000,0.0,0.066524
0.204082,0.326531,0.020000,0.020000,0.0,0.079252
0.224490,0.326531,0.020000,0.020000,0.0,0.099147
0.244898,0.326531,0.020000,0.020000,0.0,0.138535
0.265306,0.326531,0.020000,0.020000,0.0,0.166184
0.285714,0.326531,0.020000,0.020000,0.0,0.166184
0.306122,0.326531,0.020000,0.020000,0.0,0.166184
0.326531,0.326531,0.020000,0.020000,0.0,0.166184
0.346939,0.326531,0.020000,0.020000,0.0,0.166184
0.367347,0.326531,0.020000,0.020000,0.0,0.166184
0.387755,0.326531,0.020000,0.020000,0.0,0.166184
0.408163,0.326531,0.020000,0.020000,0.0,0.166184
0.428571,0.326531,0.020000,0.020000,0.0,0.166184
0.448980,0.326531,0.020000,0.020000,0.0,0.166184
0.469388,0.326531,0.020000,0.020000,0.0,0.166184
0.489796,0.326531,0.020000,0.020000,0.0,0.166184
0.510204,0.326531,0.020000,0.020000,0.0,0.166184
0.530612,0.326531,0.020000,0.020000,0.0,0.166184
0.551020,0.326531,0.020000,0.020000,0.0,0.166184
0.571429,0.326531,0.020000,0.020000,0.0,0.166184
0.591837,0.326531,0.020000,0.020000,0.0,0.166184
0.612245,0.326531,0.020000,0.020000,0.0,0.166184
0.632653,0.326531,0.020000,0.020000,0.0,0.166184
0.653061,0.326531,0.020000,0.020000,0.0,0.166184
0.673469,0.326531,0.020000,0.020000,0.0,0.166184
0.693878,0.326531,0.020000,0.020000,0.0,0.166184
0.714286,0.326531,0.020000,0.020000,0.0,0.166184
0.734694,0.326531,0.020000,0.020000,0.0,0.166184
0.755102,0.326531,0.020000,0.020000,0.0,0.166184
0.775510,0.326531,0.020000,0.020000,0.0,0.166184
0.795918,0.326531,0.020000,0.020000,0.0,0.166184
0.816327,0.326531,0.020000,0.020000,0.0,0.166184
0.836735,0.326531,0.020000,0.020000,0.0,0.166184
0.857143,0.326531,0.020000,0.020000,0.0,0.166184
0.877551,0.326531,0.020000,0.020000,0.0,0.166184
0.897959,0.326531,0.020000,0.020000,0.0,0.166184
0.918367,0.326531,0.020000,0.020000,0.0,0.166184
0.938776,0.326531,0.020000,0.020000,0.0,0.166184
0.959184,0.326531,0.020000,0.020000,0.0,0.166184
0.979592,0.326531,0.020000,0.020000,0.0,0.166184
1.000000,0.326531,0.020000,0.020000,0.0,0.166184
0.000000,0.346939,0.020000,0.020000,0.0,0.074654
0.020408,0.346939,0.020000,0.020000,0.0,0.066152
0.040816,0.346939,0.020000,0.020000,0.0,0.059071
0.061224,0.346939,0.020000,0.020000,0.0,0.053594
0.081633,0.346939,0.020000,0.020000,0.0,0.049812
0.102041,0.346939,0.020000,0.020000,0.0,0.047778
0.122449,0.346939,0.020000,0.020000,0.0,0.047559
0.142857,0.346939,0.020000,0.020000,0.0,0.049283
0.163265,0.346939,0.020000,0.020000,0.0,0.053187
0.183673,0.346939,0.020000,0.020000,0.0,0.059636
0.204082,0.346939,0.020000,0.020000,0.0,0.069160
0.224490,0.346939,0.020000,0.020000,0.0,0.082532
0.244898,0.346939,0.020000,0.020000,0.0,0.101086
0.265306,0.346939,0.020000,0.020000,0.0,0.129182
0.285714,0.346939,0.020000,0.020000,0.0,0.166184
0.306122,0.346939,0.020000,0.020000,0.0,0.166184
0.326531,0.346939,0.020000,0.020000,0.0,0.166184
0.346939,0.346939,0.020000,0.020000,0.0,0.166184
0.367347,0.346939,0.020000,0.020000,0.0,0.166184
0.387755,0.346939,0.020000,0.020000,0.0,0.166184
0.408163,0.346939,0.020000,0.020000,0.0,0.166184
0.428571,0.346939,0.020000,0.020000,0.0,0.166184
0.448980,0.346939,0.020000,0.020000,0.0,0.166184
0.469388,0.346939,0.020000,0.020000,0.0,0.166184
0.489796,0.346939,0.020000,0.020000,0.0,0.166184
0.510204,0.346939,0.020000,0.020000,0.0,0.166184
0.530612,0.346939,0.020000,0.020000,0.0,0.166184
0.551020,0.346939,0.020000,0.020000,0.0,0.166184
0.571429,0.346939,0.020000,0.020000,0.0,0.166184
0.591837,0.346939,0.020000,0.020000,0.0,0.166184
0.612245,0.346939,0.020000,0.020000,0.0,0.166184
0.632653,0.346939,0.020000,0.020000,0.0,0.166184
0.653061,0.346939,0.020000,0.020000,0.0,0.166184
0.673469,0.346939,0.020000,0.020000,0.0,0.166184
0.693878,0.346939,0.020000,0.020000,0.0,0.166184
0.714286,0.346939,0.020000,0.020000,0.0,0.166184
0.734694,0.346939,0.020000,0.020000,0.0,0.166184
0.755102,0.346939,0.020000,0.020000,0.0,0.166184
0.775510,0.346939,0.020000,0.020000,0.0,0.166184
0.795918,0.346939,0.020000,0.020000,0.0,0.166184
0.816327,0.346939,0.020000,0.020000,0.0,0.166184
0.836735,0.346939,0.020000,0.020000,0.0,0.166184
0.857143,0.346939,0.020000,0.020000,0.0,0.166184
0.877551,0.346939,0.020000,0.020000,0.0,0.166184
0.897959,0.346939,0.020000,0.020000,0.0,0.166184
0.918367,0.346939,0.020000,0.020000,0.0,0.166184
0.938776,0.346939,0.020000,0.020000,0.0,0.166184
0.959184,0.346939,0.020000,0.020000,0.0,0.166184
0.979592,0.346939,0.020000,0.020000,0.0,0.166184
1.000000,0.346939,0.020000,0.020000,0.0,0.166184
0.000000,0.367347,0.020000,0.020000,0.0,0.076496
0.020408,0.367347,0.020000,0.020000,0.0,0.067997
0.040816,0.367347,0.020000,0.020000,0.0,0.060829
0.061224,0.367347,0.020000,0.020000,0.0,0.055166
0.081633,0.367347,0.020000,0.020000,0.0,0.051086
0.102041,0.367347,0.020000,0.020000,0.0,0.048603
0.122449,0.367347,0.020000,0.020000,0.0,0.047706
0.142857,0.367347,0.020000,0.020000,0.0,0.048387
0.163265,0.367347,0.020000,0.020000,0.0,0.050640
0.183673,0.367347,0.020000,0.020000,0.0,0.054421
0.204082,0.367347,0.020000,0.020000,0.0,0.059586
0.224490,0.367347,0.020000,0.020000,0.0,0.065767
0.244898,0.367347,0.020000,0.020000,0.0,0.072242
0.265306,0.367347,0.020000,0.020000,0.0,0.077877
0.285714,0.367347,0.020000,0.020000,0.0,0.081331
0.306122,0.367347,0.020000,0.020000,0.0,0.081639
0.326531,0.367347,0.020000,0.020000,0.0,0.078866
0.346939,0.367347,0.020000,0.020000,0.0,0.074062
0.367347,0.367347,0.020000,0.020000,0.0,0.068634
0.387755,0.367347,0.020000,0.020000,0.0,0.063775
0.408163,0.367347,0.020000,0.020000,0.0,0.060295
0.428571,0.367347,0.020000,0.020000,0.0,0.058721
0.448980,0.367347,0.020000,0.020000,0.0,0.059481
0.469388,0.367347,0.020000,0.020000,0.0,0.063089
0.489796,0.367347,0.020000,0.020000,0.0,0.070407
0.510204,0.367347,0.020000,0.020000,0.0,0.083110
0.530612,0.367347,0.020000,0.020000,0.0,0.105438
0.551020,0.367347,0.020000,0.020000,0.0,0.165080
0.571429,0.367347,0.020000,0.020000,0.0,0.166184
0.591837,0.367347,0.020000,0.020000,0.0,0.166184
0.612245,0.367347,0.020000,0.020000,0.0,0.166184
0.632653,0.367347,0.020000,0.020000,0.0,0.166184
0.653061,0.367347,0.020000,0.020000,0.0,0.166184
0.673469,0.367347,0.020000,0.020000,0.0,0.166184
0.693878,0.367347,0.020000,0.020000,0.0,0.166184
0.714286,0.367347,0.020000,0.020000,0.0,0.166184
0.734694,0.367347,0.020000,0.020000,0.0,0.166184
0.755102,0.367347,0.020000,0.020000,0.0,0.166184
0.775510,0.367347,0.020000,0.020000,0.0,0.166184
0.795918,0.367347,0.020000,0.020000,0.0,0.166184
0.816327,0.367347,0.020000,0.020000,0.0,0.166184
0.836735,0.367347,0.020000,0.020000,0.0,0.166184
0.857143,0.367347,0.020000,0.020000,0.0,0.166184
0.877551,0.367347,0.020000,0.020000,0.0,0.166184
0.897959,0.367347,0.020000,0.020000,0.0,0.166184
0.918367,0.367347,0.020000,0.020000,0.0,0.166184
0.938776,0.367347,0.020000,0.020000,0.0,0.166184
0.959184,0.367347,0.020000,0.020000,0.0,0.166184
0.979592,0.367347,0.020000,0.020000,0.0,0.166184
1.000000,0.367347,0.020000,0.020000,0.0,0.166184
0.000000,0.387755,0.020000,0.020000,0.0,0.073165
0.020408,0.387755,0.020000,0.020000,0.0,0.065261
0.040816,0.387755,0.020000,0.020000,0.0,0.058681
0.061224,0.387755,0.020000,0.020000,0.0,0.053538
0.081633,0.387755,0.020000,0.020000,0.0,0.049852
0.102041,0.387755,0.020000,0.020000,0.0,0.047585
0.122449,0.387755,0.020000,0.020000,0.0,0.046658
0.142857,0.387755,0.020000,0.020000,0.0,0.046957
0.163265,0.387755,0.020000,0.020000,0.0,0.048318
